time,latitude,longitude,altitude_ft,groundspeed_kt,heading_deg
231.2,37.53019863934646,-122.21949803651115,3859.6126701333706,208.21955316008933,124.25360053683185
231.4,37.53009018073745,-122.21929720045348,3870.439076749338,208.2473374468618,124.25381988707692
231.6,37.529981707048236,-122.21909633841582,3881.265483365301,208.27512184297882,124.2540391667405
231.8,37.529873218278816,-122.21889545039821,3892.091889981259,208.3029062994187,124.2542583693245
232.0,37.52976471442919,-122.21869453640062,3902.9182965972223,208.33069085083176,124.25447750170329
232.2,37.529656195499356,-122.21849359642304,3913.7447032131854,208.35847550146036,124.25469655608991
232.4,37.52954766148931,-122.21829263046553,3924.571109829148,208.38626020672353,124.25491554473999
232.6,37.52943911239906,-122.21809163852802,3935.3975164451113,208.41404502279804,124.25513445168312
232.8,37.52933054822861,-122.21789062061055,3946.2239230610744,208.441829913629,124.25535328448748
233.0,37.52922196897795,-122.2176895767131,3957.050329677037,208.46961488941076,124.25557204754294
233.2,37.52911337464709,-122.21748850683569,3967.8767362930093,208.4973999399963,124.25579073807471
233.4,37.52900476523601,-122.2172874109783,3978.7031429089725,208.5251851042403,124.25600935123889
233.6,37.52889614074473,-122.21708628914097,3989.529549524935,208.55297031461632,124.25622789726214
233.8,37.52878750117324,-122.21688514132363,4000.3559561408983,208.5807556501275,124.25644635986454
234.0,37.52867884652155,-122.21668396752632,4011.1823627568615,208.60854105050024,124.2566647519359
234.2,37.52857017678966,-122.21648276774907,4022.008769372824,208.63632651565464,124.25688307662297
234.4,37.52846149197755,-122.21628154199182,4032.835175988788,208.664112110323,124.2571013203148
234.6,37.528352792085236,-122.21608029025462,4043.6615826047505,208.6918977497463,124.25731949731991
234.8,37.52824407711272,-122.21587901253744,4054.487989220713,208.7196834999596,124.25753759682792
235.0,37.52813534705999,-122.21567770884029,4065.314395836686,208.7474693294687,124.25775562483514
235.2,37.52802660192706,-122.21547637916316,4076.1408024526486,208.7752552352921,124.2579735771473
235.4,37.52791784171392,-122.21527502350608,4086.9672090686113,208.80304122466282,124.25819145801245
235.6,37.52780906642058,-122.21507364186901,4097.793615684574,208.8308273149109,124.25840926493125
235.8,37.52770027604703,-122.214872234252,4108.620022300537,208.8586134642384,124.25862700110056
236.0,37.527591470593265,-122.21467080065499,4119.446428916501,208.8863997389171,124.25884465883658
236.2,37.527482650059305,-122.214469341078,4130.272835532463,208.9141860698211,124.25906224321754
236.4,37.527373814445134,-122.21426785552107,4141.099242148427,208.9419724742506,124.25927976361902
236.6,37.52726494966769,-122.21406636997993,4151.92564876439,208.9599136610527,124.26638552099121
236.8,37.52715606943104,-122.21386485915843,4162.7520553803615,208.98743542106698,124.26678734708062
237.0,37.527047174112305,-122.2136633223604,4173.578461996325,209.01522089980352,124.26700462500555
237.2,37.526938263711486,-122.2134617595859,4184.404868612288,209.04300642764179,124.26722183969935
237.4,37.52682933822858,-122.21326017083486,4195.2312752282505,209.0707920807931,124.26743897381412
237.6,37.526720397663595,-122.21305855610733,4206.057681844214,209.09857778457152,124.26765603897724
237.8,37.52661144201653,-122.21285691540326,4216.884088460177,209.1263636035852,124.26787302316197
238.0,37.52650247128739,-122.21265524872273,4227.7104950761395,209.1541494675018,124.26808994655285
238.2,37.526393485476156,-122.21245355606565,4238.536901692103,209.1819354610908,124.26830678714143
238.4,37.52628448458284,-122.21225183743208,4249.363308308066,209.20972151964298,124.26852356167356
238.6,37.52617546860744,-122.21205009282201,4260.189714924038,209.2375076489982,124.26874025818327
238.8,37.526066437549964,-122.21184832223543,4271.016121540001,209.26529388356744,124.26895688117678
239.0,37.5259573914104,-122.21164652567234,4281.842528155964,209.29308019760543,124.26917343786891
239.2,37.525848330188765,-122.21144470313274,4292.668934771927,209.32086658812574,124.26938991474351
239.4,37.525739253885035,-122.21124285461664,4303.49534138789,209.3486530767571,124.26960632349157
239.6,37.525630162499226,-122.21104098012401,4314.321748003853,209.37643966210908,124.26982265649762
239.8,37.52552105603133,-122.2108390796549,4325.148154619816,209.4042262966497,124.27003892038576
240.0,37.525411934481355,-122.21063715320926,4335.974561235779,209.43201305238404,124.27025510638741
240.2,37.52528640104192,-122.21041691370644,4347.510156550652,232.46387222552613,125.70457370196846
240.4,37.525160852520386,-122.21019664822711,4359.045751865533,232.49172252392495,125.70458766002676
240.6,37.525035288916776,-122.20997635677125,4370.581347180407,232.51957292433363,125.70460159303869
240.8,37.52490971023108,-122.20975603933891,4382.11694249528,232.54742338073004,125.70461551083221
241.0,37.5247841164633,-122.20953569593004,4393.652537810151,232.5752739634203,125.70462940421463
241.2,37.524658507613445,-122.20931532654467,4405.188133125025,232.60312461745212,125.70464328232377
241.4,37.5245328836815,-122.2090949311828,4416.723728439898,232.63097535720834,125.70465714203753
241.6,37.52440724466748,-122.20887450984442,4428.259323754771,232.6588262035079,125.70467097879627
241.8,37.52428159057137,-122.20865406252953,4439.794919069644,232.68667713551955,125.70468479785752
242.0,37.52415592139319,-122.20843358923814,4451.330514384516,232.7145281498321,125.70469859610118
242.2,37.52403023713291,-122.20821308997024,4462.866109699398,232.74237926876447,125.7047123790299
242.4,37.52390453779056,-122.20799256472583,4474.401705014271,232.7702304798103,125.70472613733999
242.6,37.52377882336612,-122.2077720135049,4485.937300329144,232.79808178215129,125.7047398748489
242.8,37.52365309385961,-122.20755143630748,4497.472895644017,232.8259331459926,125.70475360093162
243.0,37.523527349271,-122.20733083313354,4509.0084909588895,232.85378464967695,125.70476730265953
243.2,37.52340158960032,-122.2071102039831,4520.544086273762,232.88163620147083,125.70478098610161
243.4,37.523275814847544,-122.20688954885615,4532.079681588635,232.90948787772876,125.70479464869862
243.6,37.5231500250127,-122.20666886775268,4543.615276903508,232.93733963188924,125.70480828914738
243.8,37.52302422009577,-122.20644816067274,4555.150872218381,232.96519145208325,125.70482191750422
244.0,37.52289840009675,-122.20622742761626,4566.686467533263,232.99304341217257,125.70483552153482
244.2,37.52277256501565,-122.20600666858329,4578.2220628481355,233.02089542490455,125.70484910867724
244.4,37.52264671485247,-122.2057858835738,4589.757658163009,233.0487475487081,125.70486267431451
244.6,37.52252084960721,-122.20556507258779,4601.293253477881,233.07659976391074,125.7048762157722
244.8,37.522394969279866,-122.20534423562529,4612.828848792754,233.10445205508972,125.70488974890083
245.0,37.52226906936875,-122.20512338099694,4624.364444107628,233.12935947498477,125.70689593043568
245.2,37.52214314434092,-122.20490251891718,4635.9000394224995,233.15064838060366,125.71135066223012
245.4,37.522017204229144,-122.20468163086439,4647.435634737372,233.17849972576957,125.71136419667076
245.6,37.5218912490334,-122.20446071683854,4658.971230052246,233.2063511767509,125.71137770930905
245.8,37.5217652787537,-122.20423977683966,4670.506825367127,233.23420270916236,125.71139120364414
246.0,37.52163929339004,-122.20401881086772,4682.042420682,233.2620543384455,125.71140467687351
246.2,37.521513292942416,-122.20379781892275,4693.578015996874,233.28990605369495,125.71141813249521
246.4,37.52138727741085,-122.20357680100471,4705.113611311745,233.31775786666327,125.71143156116341
246.6,37.52126124679531,-122.20335575711364,4716.649206626618,233.3456097737568,125.71144498288979
246.8,37.521135201095824,-122.20313468724954,4728.184801941492,233.37346174440313,125.71145837948417
247.0,37.52100914031237,-122.20291359141238,4739.720397256364,233.40131384520092,125.71147175424922
247.2,37.520883064444966,-122.20269246960218,4751.255992571237,233.42916601316188,125.71148511386156
247.4,37.520756973493604,-122.20247132181893,4762.79158788611,233.45701828244992,125.71149844898001
247.6,37.52063086745828,-122.20225014806265,4774.327183200991,233.48487063787644,125.71151177200466
247.8,37.52050474633899,-122.2020289483333,4785.862778515865,233.51272310450838,125.71152506811688
248.0,37.52037861013576,-122.20180772263092,4797.398373830738,233.5405756240714,125.71153835083942
248.2,37.52025245884856,-122.20158647095549,4808.93396914561,233.5684282638585,125.71155161213902
248.4,37.5201262924774,-122.20136519330701,4820.4695644604835,233.59628099513415,125.71156485277115
248.6,37.520000111022284,-122.2011438896855,4832.005159775356,233.62413380363543,125.71157807653857
248.8,37.51987391448321,-122.20092256009093,4843.540755090228,233.65198671350348,125.71159127858954
249.0,37.51974770286019,-122.20070120452331,4855.076350405102,233.67983971499098,125.71160446135762
249.2,37.5196214761532,-122.20047982298267,4866.611945719975,233.7076927927095,125.71161762970263
249.4,37.519495234362246,-122.20025841546897,4878.147541034856,233.73554599164063,125.71163077422902
249.6,37.51936897748734,-122.20003698198224,4889.6831363497295,233.76339924806786,125.7116439012954
249.8,37.519242705528484,-122.19981552252244,4901.218731664602,233.79125262121283,125.71165700455497
250.0,37.51911641848566,-122.1995940370896,4912.754326979474,233.81910608958543,125.71167009371929
250.2,37.51899011635888,-122.19937252568373,4924.289922294348,233.84695962079397,125.7116831636954
250.4,37.51886379914814,-122.1991509883048,4935.825517609221,233.87481327326705,125.71169620988117
250.6,37.51873746685345,-122.19892942495284,4947.361112924093,233.90266698777032,125.71170924204989
250.8,37.5186111194748,-122.19870783562781,4958.896708238966,233.93052082800816,125.71172225043925
251.0,37.51848475701218,-122.19848622032976,4970.432303553839,233.95837474018762,125.71173524444592
251.2,37.51835837946561,-122.19826457905866,4981.967898868721,233.98622873951868,125.71174821854065
251.4,37.51823198683508,-122.1980429118145,4993.503494183594,234.01408285027563,125.71176116719698
251.6,37.5181055791206,-122.19782121859731,5005.039089498467,234.04193702311446,125.71177410185862
251.8,37.517979156322156,-122.19759949940708,5016.574684813339,234.0697913118491,125.71178701655894
252.0,37.51785271843975,-122.19737775424377,5028.110280128212,234.09764570224976,125.71179991167733
252.2,37.517726265473385,-122.19715598310746,5039.645875443085,234.12550014029034,125.71181279113823
252.4,37.517599797423074,-122.19693418599807,5051.181470757958,234.1533547149992,125.71182564133532
252.6,37.5174733142888,-122.19671236291566,5062.717066072831,234.18120935091542,125.71183848203128
252.8,37.517346816070564,-122.1964905138602,5074.2526613877035,234.2090640982971,125.71185130279093
253.0,37.517220302768365,-122.1962686388317,5085.788256702585,234.23691892761494,125.71186410269307
253.2,37.51709377438222,-122.19604673783013,5097.323852017458,234.26477385948763,125.71187687925654
253.4,37.51696723091211,-122.19582481085553,5108.859447332331,234.29262887229115,125.71188964149084
253.6,37.51684065951382,-122.1956028816228,5120.395042647204,234.3120816831118,125.71756000849909
253.8,37.5167140712634,-122.19538092968166,5131.930637962077,234.33878040259526,125.71835083741644
254.0,37.51658746792715,-122.19515895177096,5143.46623327695,234.36663445087493,125.71836360653728
254.2,37.51646084950507,-122.19493694789065,5155.001828591822,234.39448863049668,125.71837634816879
254.4,37.51633421599716,-122.19471491804077,5166.537423906695,234.42234287223923,125.71838907516828
254.6,37.51620756740341,-122.19449286222131,5178.073019221569,234.45019722025685,125.7184017846793
254.8,37.51608090372383,-122.19427078043226,5189.60861453645,234.4780516555703,125.71841447298854
255.0,37.51595422495842,-122.19404867267365,5201.144209851323,234.50590617291616,125.71842714388487
255.2,37.51582753110717,-122.19382653894543,5212.679805166196,234.53376080635857,125.71843979284226
255.4,37.51570082217009,-122.19360437924762,5224.215400481068,234.56161552716134,125.71845242129595
255.6,37.51557409814718,-122.19338219358025,5235.750995795941,234.58947031024678,125.71846503582557
255.8,37.51544735903844,-122.19315998194328,5247.286591110815,234.617325210351,125.71847762533208
256.0,37.51532060484386,-122.19293774433675,5258.822186425687,234.64518019609815,125.71849020463837
256.2,37.515193835563444,-122.19271548076061,5270.357781740559,234.67303528454482,125.71850275658029
256.4,37.5150670511972,-122.1924931912149,5281.893377055433,234.70089045502965,125.71851528978071
256.6,37.51494025174512,-122.1922708756996,5293.428972370314,234.7287457119794,125.718527809694
256.8,37.51481343720721,-122.19204853421472,5304.964567685188,234.75660107182662,125.7185403043046
257.0,37.514686607583464,-122.19182616676026,5316.500163000061,234.78445651275206,125.71855278260502
257.2,37.51455976287389,-122.19160377333621,5328.0357583149325,234.81231206094543,125.71856524106258
257.4,37.51443290307847,-122.19138135394257,5339.571353629806,234.84016769571187,125.71857768216444
257.6,37.51430602819724,-122.19115890857937,5351.106948944679,234.86802339906268,125.71859010114936
257.8,37.514179138230155,-122.19093643724658,5362.642544259551,234.895879226854,125.71860250612608
258.0,37.514052233177246,-122.1907139399442,5374.178139574425,234.9237351286579,125.71861488726144
258.2,37.513925313038506,-122.19049141667223,5385.7137348892975,234.95159113685742,125.71862724827217
258.4,37.513798377813934,-122.19026886743069,5397.2493302041785,234.9794472173081,125.71863959368555
258.6,37.513671427503525,-122.19004629221956,5408.784925519052,235.0073034041083,125.71865192170543
258.8,37.513544462107276,-122.18982369103885,5420.320520833925,235.03515968309523,125.71866422930773
259.0,37.513417481625204,-122.18960106388856,5431.856116148797,235.06301604511268,125.71867651241644
259.2,37.51329048605729,-122.18937841076868,5443.391711463671,235.0908725081701,125.71868878464146
259.4,37.51316347540356,-122.18915573167922,5454.927306778543,235.11872905434555,125.71870102966312
259.6,37.51303644966398,-122.18893302662018,5466.462902093416,235.146585705998,125.71871326312903
259.8,37.512909408838574,-122.18871029559153,5477.998497408289,235.17444244633057,125.71872546971053
260.0,37.51278235292733,-122.18848753859334,5489.534092723162,235.2022992580056,125.7187376672227
260.2,37.512655281930265,-122.18826475562554,5500.381311088394,235.23015618251242,125.71874983711602
260.4,37.51252819584735,-122.18804194668817,5511.228529453619,235.25801319282306,125.71876199621505
260.6,37.512401094678616,-122.1878191117812,5522.0757478188425,235.28587031143624,125.71877412362964
260.8,37.51227397842404,-122.18759625090465,5532.922966184065,235.313727501634,125.7187862419906
261.0,37.51214684708364,-122.18737336405853,5543.770184549289,235.3415847749658,125.71879834134883
261.2,37.5120197006574,-122.18715045124281,5554.617402914513,235.36944217370606,125.71881041824655
261.4,37.51189253914532,-122.18692751245753,5565.464621279736,235.39729963588655,125.71882247893511
261.6,37.511765362547415,-122.18670454770265,5576.311839644961,235.42515720997997,125.718834517174
261.8,37.511638170863684,-122.18648155697818,5587.159058010185,235.45301486204204,125.71884653544501
262.0,37.51151095413343,-122.18625855867732,5598.006276375417,235.4743561120557,125.72322499885173
262.2,37.511383717591485,-122.18603554313353,5608.853494740641,235.4991226798624,125.72530797305156
262.4,37.51125646596183,-122.18581250162362,5619.700713105864,235.52697939178492,125.72532000193313
262.6,37.51112919924447,-122.18558943414757,5630.547931471087,235.55483619680467,125.72533200331564
262.8,37.511001917439415,-122.18536634070541,5641.395149836312,235.5826930843203,125.72534399016853
263.0,37.51087462054664,-122.18514322129714,5652.242368201536,235.6105500774829,125.72535596144387
263.2,37.51074730856615,-122.18492007592273,5663.089586566759,235.63840716384098,125.72536791066605
263.4,37.51061998149797,-122.18469690458222,5673.936804931983,235.6662643182181,125.72537984167259
263.6,37.510492639342075,-122.18447370727557,5684.784023297207,235.6941215989761,125.72539174853532
263.8,37.51036528209847,-122.18425048400279,5695.631241662439,235.72197896676582,125.72540364292495
264.0,37.51023790976716,-122.18402723476392,5706.4784600276635,235.74983638816457,125.72541551812893
264.2,37.51011052234814,-122.18380395955889,5717.325678392887,235.77769396030678,125.72542736913859
264.4,37.50998311984142,-122.18358065838777,5728.17289675811,235.80555156636535,125.7254392078207
264.6,37.50985570224699,-122.1833573312505,5739.020115123334,235.83340931323085,125.72545102201353
264.8,37.509728269564846,-122.18313397814714,5749.867333488558,235.86126711843178,125.72546282246438
265.0,37.509600821795,-122.18291059907763,5760.714551853781,235.88912504560267,125.72547459948709
265.2,37.50947335893744,-122.182687194042,5771.561770219006,235.9169830453696,125.72548635765997
265.4,37.509345880992186,-122.18246376304026,5782.4089885842295,235.9448411330396,125.7254980989541
265.6,37.509218387959216,-122.18224030607239,5793.256206949462,235.9726993318978,125.72550982096884
265.8,37.50909087983853,-122.18201682313841,5804.103425314685,236.00055760351722,125.72552152685786
266.0,37.50896335663015,-122.18179331423829,5814.950643679909,236.028415988191,125.72553320866827
266.2,37.50883581833406,-122.18156977937205,5825.797862045133,236.05627444551254,125.72554487165336
266.4,37.50870826495026,-122.1813462185397,5836.645080410357,236.08413300872436,125.72555652252353
266.6,37.50858069647875,-122.18112263174122,5847.492298775581,236.11199166075713,125.72556814668921
266.8,37.50845311291954,-122.18089901897663,5858.339517140804,236.13985039008665,125.72557975678387
267.0,37.50832551427262,-122.1806753802459,5869.186735506028,236.16770924149026,125.72559134553545
267.2,37.50819790053799,-122.18045171554905,5880.0339538712515,236.19556816559327,125.72560291548568
267.4,37.50807027171565,-122.18022802488609,5890.881172236484,236.22342718667085,125.7256144706336
267.6,37.507942627805605,-122.180004308257,5901.728390601708,236.25128630558893,125.72562600248992
267.8,37.50781496880786,-122.1797805656618,5912.575608966932,236.27914549288784,125.7256375189428
268.0,37.5076872947224,-122.17955679710046,5923.422827332155,236.3070048067967,125.72564900934199
268.2,37.50755960554923,-122.179333002573,5934.270045697379,236.33486419794053,125.72566048705353
268.4,37.507431901288356,-122.17910918207943,5945.117264062603,236.3627236771431,125.72567194727839
268.6,37.50730418193977,-122.17888533561973,5955.964482427827,236.39058325872185,125.72568338491492
268.8,37.50717644750349,-122.17866146319392,5966.8117007930505,236.41844290873328,125.72569480581767
269.0,37.50704869797949,-122.17843756480197,5977.658919158274,236.4463026898905,125.7257062047525
269.2,37.50692093336779,-122.1782136404439,5988.506137523506,236.47416253936674,125.72571758831516
269.4,37.506793153668376,-122.17798969011972,5999.35335588873,236.50202248143736,125.72572895306244
269.6,37.506665358881264,-122.1777657138294,6010.200574253963,236.52988252145215,125.72574029457208
269.8,37.50653754900644,-122.17754171157297,6021.047792619178,236.55774265329362,125.72575162237939
270.0,37.506409724043905,-122.17731768335042,6031.895010984411,236.5856028732095,125.72576293070982
270.2,37.50628188399366,-122.17709362916175,6042.742229349635,236.6134632001357,125.72577421987286
270.4,37.50615401847143,-122.17686956818471,6053.589447714859,236.63452965862382,125.73031597150779
270.6,37.506026133485136,-122.17664548932385,6064.436666080072,236.65952735151245,125.73223587268168
270.8,37.505898233409255,-122.17642138450033,6075.283884445305,236.68738672075224,125.73224717012502
271.0,37.5057703182438,-122.17619725371414,6086.131102810539,236.71524619340437,125.73225843992601
271.2,37.50564238798876,-122.1759730969653,6096.978321175762,236.74310574344034,125.732269697084
271.4,37.50551444264414,-122.17574891425377,6107.825539540986,236.7709654014612,125.73228092796248
271.6,37.505386482209936,-122.1755247055796,6118.6727579062,236.7988251413039,125.73229214958204
271.8,37.505258506686154,-122.17530047094277,6129.519976271433,236.82668497491233,125.73230334665432
272.0,37.50513051607279,-122.17507621034328,6140.367194636657,236.85454490565857,125.73231452630708
272.2,37.50500251036985,-122.17485192378112,6151.214413001881,236.8824049246513,125.73232568651996
272.4,37.50487448957732,-122.1746276112563,6162.061631367095,236.91026504535458,125.73233682864762
272.6,37.50474645369521,-122.17440327276881,6172.908849732328,236.9381252497731,125.73234795134513
272.8,37.50461840272352,-122.17417890831868,6183.756068097561,236.9659855416829,125.73235905701262
273.0,37.50449033666225,-122.17395451790587,6194.603286462784,236.99384594607798,125.7323701418428
273.2,37.5043622555114,-122.17373010153041,6205.450504828009,237.02170641899116,125.7323812093487
273.4,37.504234159270965,-122.17350565919227,6216.297723193223,237.0495670134469,125.73239225737635
273.6,37.50410604794095,-122.17328119089149,6227.144941558456,237.07742767188952,125.73240328674014
273.8,37.503977921521354,-122.17305669662804,6237.9921599236795,237.10528843765545,125.7324142990292
274.0,37.50384978001218,-122.17283217640193,6248.839378288903,237.1331492916938,125.73242528787682
274.2,37.503721623413426,-122.17260763021316,6259.686596654117,237.16101023316114,125.7324362630976
274.4,37.50359345172509,-122.17238305806173,6270.533815019351,237.1888712872539,125.73244721549403
274.6,37.50346526494717,-122.17215845994762,6281.381033384574,237.21673242424444,125.73245815292383
274.8,37.50333706307967,-122.17193383587087,6292.228251749807,237.24459363986082,125.73246907067349
275.0,37.50320884612258,-122.17170918583145,6303.075470115022,237.27245497703555,125.73247996898371
275.2,37.50308061407592,-122.17148450982937,6313.922688480236,237.30031637834713,125.73249084934197
275.4,37.502952366939674,-122.17125980786462,6324.7699068454685,237.32817789682065,125.73250170824966
275.6,37.502824104713845,-122.17103507993721,6335.617125210702,237.3560394883534,125.73251255325644
275.8,37.50269582739845,-122.17081032604715,6346.464343575916,237.38390117385975,125.732523373152
276.0,37.50256753499345,-122.17058554619442,6357.311561941131,237.41176297016494,125.7325341797614
276.2,37.50243922749888,-122.17036074037904,6368.158780306364,237.43962483606447,125.73254497009128
276.4,37.50231090491473,-122.17013590860098,6379.005998671596,237.46748681917785,125.73255573562903
276.6,37.50218256724101,-122.16991105086028,6389.853217036829,237.49534886643298,125.73256648122859
276.8,37.50205421447769,-122.1696861671569,6400.700435402045,237.52321104451158,125.7325772141639
277.0,37.50192584662479,-122.16946125749085,6411.547653767258,237.55107329215835,125.73258792410748
277.2,37.501797463682315,-122.16923632186217,6422.394872132491,237.57893561749898,125.7325986222024
277.4,37.50166906565027,-122.1690113602708,6433.242090497724,237.60679806643265,125.73260929075494
277.6,37.501540652528625,-122.1687863727168,6444.089308862938,237.63466058668615,125.73261995157165
277.8,37.501412224317406,-122.1685613592001,6454.936527228153,237.66252322620423,125.732630584876
278.0,37.5012837810166,-122.16833631972075,6465.783745593387,237.6903859334994,125.73264120402762
278.2,37.50115532262622,-122.16811125427876,6476.630963958619,237.71824873383667,125.73265180657467
278.4,37.501026849146264,-122.16788616287408,6487.478182323852,237.746111638038,125.73266238371197
278.6,37.50089836057672,-122.16766104550676,6498.325400689067,237.77397462890718,125.73267294970113
278.8,37.500769842805674,-122.16743592824199,6509.17261905428,237.79260482457877,125.73881118030408
279.0,37.500641309222274,-122.16721078634954,6520.019837419513,237.8199951913968,125.73913480767013
279.2,37.50051276054742,-122.16698561849792,6530.867055784747,237.84785722667303,125.73914537821987
279.4,37.50038419678111,-122.16676042468708,6541.714274149961,237.87571937930963,125.73915592471366
279.6,37.500255617923344,-122.16653520491705,6552.561492515176,237.90358161509485,125.73916645565977
279.8,37.50012702397413,-122.16630995918781,6563.408710880409,237.9314439450508,125.73917696360316
280.0,37.49999841493346,-122.16608468749936,6574.255929245641,237.9593063770365,125.73918745496607
280.2,37.499869790801334,-122.16585938985173,6584.836319634706,237.98716887789413,125.73919793116424
280.4,37.49974115157775,-122.16563406624488,6595.416710023754,238.0150315060541,125.73920838229198
280.6,37.49961249726271,-122.16540871667884,6605.9971004128,238.04289419763464,125.73921882199194
280.8,37.499483827856224,-122.16518334115358,6616.577490801866,238.0707570032176,125.73922923730368
281.0,37.49935514335828,-122.16495793966912,6627.15788119093,238.0986198911022,125.7392396341114
281.2,37.49922644376888,-122.16473251222548,6637.738271579977,238.1264828578004,125.73925001809178
281.4,37.49909772908803,-122.16450705882262,6648.318661969024,238.15434595185292,125.73926037837131
281.6,37.49896899931572,-122.16428157946058,6658.89905235809,238.18220910489214,125.73927072388626
281.8,37.49884025445196,-122.16405607413931,6669.479442747154,238.2100723809566,125.73928104504016
282.0,37.498711494496746,-122.16383054285886,6680.05983313622,238.2379357249991,125.73929135345143
282.2,37.49858271945007,-122.1636049856192,6690.640223525266,238.26579918206212,125.7393016412366
282.4,37.49845392931194,-122.16337940242033,6701.220613914313,238.293662727891,125.73931190914011
282.6,37.49832512408237,-122.16315379326227,6711.801004303378,238.32152635253803,125.73932215820749
282.8,37.49819630376134,-122.16292815814501,6722.381394692444,238.3493900795629,125.73933239276873
283.0,37.49806746834885,-122.16270249706854,6732.96178508149,238.3772539096923,125.73934260508112
283.2,37.4979386178449,-122.16247681003287,6743.542175470538,238.4051178232241,125.73935280259462
283.4,37.4978097522495,-122.162251097038,6754.122565859602,238.4329818354634,125.73936297585819
283.6,37.49768087156266,-122.16202535808392,6764.702956248667,238.46084592657272,125.73937313366147
283.8,37.497551975784354,-122.16179959317064,6775.283346637732,238.48871013000192,125.7393832719181
284.0,37.49742306491459,-122.16157380229818,6785.86373702678,238.51657440691682,125.73939339777274
284.2,37.49729413895337,-122.16134798546649,6796.444127415826,238.5444388068466,125.73940349865983
284.4,37.49716519790071,-122.16112214267561,6807.024517804892,238.57230326689466,125.73941357844227
284.6,37.49703624175658,-122.16089627392553,6817.604908193956,238.60016784266645,125.73942364978684
284.8,37.49690727052101,-122.16067037921624,6828.185298583003,238.62803250389808,125.73943369289871
285.0,37.49677828419397,-122.16044445854777,6838.76568897205,238.6558972476379,125.7394437229592
285.2,37.49664928277549,-122.16021851192008,6849.346079361116,238.6837621054738,125.73945373142867
285.4,37.49652026626555,-122.15999253933317,6859.92646975018,238.7116270602819,125.73946372246735
285.6,37.49639123466415,-122.1597665407871,6870.506860139245,238.73949206979745,125.73947369882617
285.8,37.496262187971304,-122.1595405162818,6881.087250528292,238.76735722232723,125.73948365019287
286.0,37.496133126187,-122.15931446581732,6891.667640917339,238.79522242326055,125.73949358963473
286.2,37.496004049311246,-122.15908838939362,6902.248031306404,238.82308774823224,125.73950350312536
286.4,37.49587495734403,-122.1588622870107,6912.82842169547,238.85095317022785,125.73951340389343
286.6,37.49574585028536,-122.15863615866861,6923.408812084516,238.8788186568727,125.73952328628756
286.8,37.49561672813524,-122.15841000436731,6933.989202473563,238.9066842569131,125.73953314883767
287.0,37.49548758466001,-122.15818383562203,6944.569592862628,238.93047094108212,125.74223726897127
287.2,37.49535841742016,-122.15795765693919,6955.149983251693,238.95266228458368,125.7459951750801
287.4,37.49522923508697,-122.1577314523006,6965.730373640758,238.98052695338643,125.7460050405155
287.6,37.49510003766046,-122.15750522170629,6976.310764029806,239.00839167699195,125.74601489196634
287.8,37.494970825140626,-122.15727896515622,6986.891154418852,239.03625652392438,125.74602471585462
288.0,37.49484159752746,-122.15705268265042,6997.471544807917,239.06412146340375,125.7460345297103
288.2,37.49471235482096,-122.15682637418887,7008.051935196982,239.09198649642605,125.74604432113264
288.4,37.49458309702114,-122.15660003977158,7018.632325586029,239.1198516140294,125.7460540954753
288.6,37.494453824127994,-122.15637367939854,7029.212715975076,239.14771682961435,125.74606384873223
288.8,37.49432453614153,-122.15614729306975,7039.793106364142,239.17558214431287,125.74607358388178
289.0,37.49419523306173,-122.15592088078525,7050.373496753206,239.20344752734434,125.74608330507598
289.2,37.4940659148886,-122.15569444254498,7060.953887142271,239.23131303812588,125.74609300609737
289.4,37.493936581622144,-122.15546797834898,7071.534277531318,239.25917862813648,125.74610268775739
289.6,37.493807233262366,-122.15524148819723,7082.114667920365,239.28704430720836,125.74611234902451
289.8,37.49367786980926,-122.15501497208973,7092.69505830943,239.3149100944179,125.74612199287508
290.0,37.49354849126282,-122.15478843002651,7103.275448698496,239.34277595001197,125.7461316241264
290.2,37.49341909762306,-122.15456186200753,7113.855839087542,239.37064192983962,125.74614122818255
290.4,37.49328968888998,-122.15433526803282,7124.436229476589,239.39850796376462,125.74615081801338
290.6,37.49316026506356,-122.15410864810235,7135.016619865654,239.42637414430644,125.74616039134303
290.8,37.493030826143816,-122.15388200221614,7145.597010254719,239.4542403854238,125.74616994037227
291.0,37.492901372130746,-122.1536553303742,7156.1774006437845,239.4821067048671,125.7461794797917
291.2,37.49277190302435,-122.1534286325765,7166.757791032832,239.50997315756837,125.74618899271148
291.4,37.49264241882463,-122.15320190882309,7177.338181421878,239.53783965993227,125.74619849409561
291.6,37.49251291953158,-122.15297515911391,7187.918571810943,239.5657063044789,125.7462079709931
291.8,37.4923834051452,-122.152748383449,7198.4989622000085,239.59357300873504,125.74621743199152
292.0,37.49225387566549,-122.15252158182834,7209.079352589055,239.6214398165526,125.74622687628955
292.2,37.49212433109246,-122.15229475425193,7219.659742978102,239.6493067235241,125.74623629922228
292.4,37.49199477142611,-122.1520679007198,7230.240133367168,239.67717369907183,125.74624570893633
292.6,37.49186519666642,-122.1518410212319,7240.8205237562315,239.70504081236837,125.74625509552385
292.8,37.4917356068134,-122.15161411578828,7251.400914145297,239.73290798542595,125.74626446490012
293.0,37.49160600186707,-122.15138718438891,7261.981304534344,239.7607752531246,125.74627381359795
